sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,fie_position_rank,market_position_rank,comparison_eligible,rank_edge,reason
8131,00-0037838,Isaiah Likely,sleeper_id_to_canonical,TE,NYG,BAL,True,109.5,adp_ppr,157.3,157.3,9.25294117647059,132.89820472600428,144.2969194467402,156.89498736986582,169.63095948284814,181.73281786098832,55,MARKET_FALLBACK,1.0,,"{""targets"":3.286759339885233,""receptions"":2.437253184673563,""receiving_yards"":25.850064018057054,""receiving_tds"":0.1671091235241862,""fumbles_lost"":0.011450510293055344,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.000340671320529516,""receiving_2pt_conversions"":0.012432076046598965}",,,"{""target_share_prior4"":0.48882996527873973,""opportunity_change_score_prior1"":0.21260157518266604,""prev__receiving_yards"":0.19132828338842855,""opportunity_xfp_realized_prior4"":0.1274717330131176,""pfr_receiving_drop_pct_prior4"":0.09330964386435955,""prev__receptions"":0.051575887012191464,""offense_snap_share_prior4"":0.0466920429803351,""prev__receiving_tds"":-0.044779299338764435}",14.0,13.0,False,,market fallback: preseason FIE gate/player profile unavailable; team change: prior-team role features fail closed
5022,00-0034351,Dallas Goedert,sleeper_id_to_canonical,TE,PHI,PHI,False,123.1,adp_ppr,136.0,164.65760582694463,9.685741519232035,139.67193077411827,151.3038187080021,164.48800297184084,177.57671228505552,189.70187272284304,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.311046461674683,""receptions"":3.852369799151246,""receiving_yards"":37.8081707855345,""receiving_tds"":0.34550119020612424,""fumbles_lost"":0.026206876740169003,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0002648854844066486,""receiving_2pt_conversions"":0.015715741401060267}",,,"{""target_share_prior4"":1.7071347598991682,""prev_fantasy_ppg"":1.2353217458724493,""opportunity_change_score_prior1"":-0.8583825519575851,""prev__receiving_yards"":0.8056809875981836,""prev__receptions"":0.4743628892873935,""opportunity_xfp_realized_prior4"":0.42757524364415095,""offense_snap_share_prior4"":0.3698812251531517,""prev__receiving_tds"":0.3484162865028396}",12.0,14.0,True,2.0,target_share_prior4 +1.71 PPG; prev_fantasy_ppg +1.24 PPG; opportunity_change_score_prior1 -0.86 PPG
12493,00-0040189,Oronde Gadsden II,sleeper_id_to_canonical,TE,LAC,LAC,False,128.7,adp_ppr,141.8,146.19488150092025,8.599698911818837,121.92031814983864,133.29483055956192,146.0647192957872,158.90252369170142,170.7366728074903,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.4385048378872005,""receptions"":3.215924680087988,""receiving_yards"":37.006836195134,""receiving_tds"":0.2552180138723338,""fumbles_lost"":0.016990110731689687,""rushing_yards"":0.6037765438708366,""rushing_tds"":0.014075831646047785,""rushing_2pt_conversions"":0.000743002687765048,""receiving_2pt_conversions"":0.01972205040396256}",,,"{""prev__receiving_yards"":1.0220754262341891,""target_share_prior4"":0.6266193258879854,""prev_fantasy_ppg"":0.616326396915453,""opportunity_change_score_prior1"":0.5840079242241653,""receiving_competitor_count"":0.3638622248130784,""prev__receptions"":0.29719500261968984,""opportunity_xfp_realized_prior4"":0.1567742432547076,""offense_snap_share_prior4"":0.11079568241957143}",18.0,15.0,True,-3.0,prev__receiving_yards +1.02 PPG; target_share_prior4 +0.63 PPG
5012,00-0034753,Mark Andrews,sleeper_id_to_canonical,TE,BAL,BAL,False,129.0,adp_ppr,162.5,124.81219554885614,7.341893855815067,101.02685299361237,112.00804615194856,124.44226824639746,137.07631060113823,149.46635128345827,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.062529062472239,""receptions"":2.924441299766186,""receiving_yards"":27.962480900848696,""receiving_tds"":0.20702031884988045,""fumbles_lost"":0.02711940846913866,""rushing_yards"":2.221165421973017,""rushing_tds"":0.02927061335137859,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.017790573748715878}",,,"{""target_share_prior4"":1.3087098631593184,""prev_fantasy_ppg"":0.4340655251883849,""prev__rushing_yards"":0.20274257249396818,""prev__receptions"":0.19013633313599723,""prev__rushing_tds"":0.17366524358012997,""prev__receiving_yards"":0.1575438978237825,""opportunity_xfp_realized_prior4"":0.11630334541892717,""opportunity_change_score_prior1"":-0.10196912289856301}",28.0,16.0,True,-12.0,target_share_prior4 +1.31 PPG; prev_fantasy_ppg +0.43 PPG; opportunity_change_score_prior1 -0.10 PPG
3214,00-0033090,Hunter Henry,sleeper_id_to_canonical,TE,NE,NE,False,139.4,adp_ppr,153.5,157.2227736675458,9.248398451032106,132.5169139761848,144.11716040492783,156.7232985296585,170.03373230721456,182.43382841546148,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.947097024457696,""receptions"":3.5093496440757925,""receiving_yards"":38.81067919386214,""receiving_tds"":0.29847109987466697,""fumbles_lost"":0.015451213552963283,""rushing_yards"":0.059043854026929396,""rushing_tds"":0.009030788834018661,""rushing_2pt_conversions"":0.00026198103576219897,""receiving_2pt_conversions"":0.018721817474847375}",,,"{""prev__receiving_yards"":1.06252950340063,""prev_fantasy_ppg"":0.9202301272282208,""target_share_prior4"":0.8187939730750345,""opportunity_change_score_prior1"":0.44241812474302,""prev__receptions"":0.360672266826835,""offense_snap_share_prior4"":0.276396750970932,""opportunity_xfp_realized_prior4"":0.2650664211040642,""receiving_competitor_count"":0.19844250748209064}",15.0,17.0,True,2.0,prev__receiving_yards +1.06 PPG; prev_fantasy_ppg +0.92 PPG
9480,00-0038935,Brenton Strange,sleeper_id_to_canonical,TE,JAX,JAX,False,152.1,adp_ppr,161.0,141.28217106682976,8.310715945107633,116.97925041381734,128.0210589439038,141.0983653309504,154.16524492345152,165.76607924613913,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.44861395371808,""receptions"":3.277261237189661,""receiving_yards"":35.97192680714754,""receiving_tds"":0.23208604525132912,""fumbles_lost"":0.019495366254808143,""rushing_yards"":0.19245134742538222,""rushing_tds"":0.00632163138417347,""rushing_2pt_conversions"":0.00013978810992420712,""receiving_2pt_conversions"":0.012640994468716336}",,,"{""prev__receiving_yards"":1.0546828073985186,""target_share_prior4"":0.8671742547835668,""prev_fantasy_ppg"":0.801909732450046,""prev__receptions"":0.43409746049927905,""offense_snap_share_prior4"":0.30043561576064576,""opportunity_xfp_realized_prior4"":0.27677145616089804,""pfr_receiving_drop_pct_prior4"":-0.23548315045895057,""opportunity_change_score_prior1"":-0.10966990810886643}",21.0,18.0,True,-3.0,prev__receiving_yards +1.05 PPG; target_share_prior4 +0.87 PPG; pfr_receiving_drop_pct_prior4 -0.24 PPG; opportunity_change_score_prior1 -0.11 PPG
13330,00-0041032,Kenyon Sadiq,unmatched,TE,NYJ,,False,153.4,adp_ppr,100.2,100.2,5.894117647058824,77.67174737275076,87.97675396757256,99.5986235997652,112.10448338572722,123.36376100139644,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},37.0,19.0,False,,market fallback: preseason FIE gate/player profile unavailable; scoring gaps: no_validated_preseason_spec
5844,00-0035229,T.J. Hockenson,sleeper_id_to_canonical,TE,MIN,MIN,False,164.0,adp_ppr,155.0,127.9412939681336,7.525958468713741,104.39075380195813,115.26105831264869,127.53929134771045,140.24563871161905,152.127666898582,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.303504486215809,""receptions"":3.164188504773778,""receiving_yards"":30.741799183313965,""receiving_tds"":0.21577119889783858,""fumbles_lost"":0.018840559811035818,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":6.000024084810947e-05,""receiving_2pt_conversions"":0.015261985680954809}",,,"{""target_share_prior4"":1.331271466954472,""prev_fantasy_ppg"":0.4019257732543704,""prev__receiving_yards"":0.352141958676145,""prev__receptions"":0.32940734565018137,""opportunity_change_score_prior1"":-0.25651099785699955,""offense_snap_share_prior4"":0.20962212655506093,""opportunity_xfp_realized_prior4"":0.19775533828538694,""pfr_receiving_drop_pct_prior4"":0.09330964386435955}",27.0,20.0,True,-7.0,target_share_prior4 +1.33 PPG; prev_fantasy_ppg +0.40 PPG; opportunity_change_score_prior1 -0.26 PPG
11603,00-0039793,AJ Barner,sleeper_id_to_canonical,TE,SEA,SEA,False,183.1,adp_ppr,142.4,128.22125756781955,7.542426915754091,104.61225354853735,115.17993908833289,128.16880807253318,140.84244688214378,152.43631645109826,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.012492137973716,""receptions"":2.9611252750056707,""receiving_yards"":29.148453093722903,""receiving_tds"":0.2415127398177365,""fumbles_lost"":0.019420787082372958,""rushing_yards"":0.37392060351369566,""rushing_tds"":0.0319079397622968,""rushing_2pt_conversions"":0.0003242018641839417,""receiving_2pt_conversions"":0.013366681990468792}",,,"{""target_share_prior4"":0.7644958152920727,""prev_fantasy_ppg"":0.5998496886454839,""prev__receiving_yards"":0.4112537352253844,""offense_snap_share_prior4"":0.3164615256204548,""opportunity_change_score_prior1"":-0.2972213451063968,""prev__receptions"":0.24698164436627643,""opportunity_xfp_realized_prior4"":0.22573612007855454,""receiving_competitor_count"":0.19844250748209064}",26.0,21.0,True,-5.0,target_share_prior4 +0.76 PPG; prev_fantasy_ppg +0.60 PPG; opportunity_change_score_prior1 -0.30 PPG
8210,00-0037809,Chig Okonkwo,sleeper_id_to_canonical,TE,WAS,TEN,True,185.5,adp_ppr,144.1,144.1,8.476470588235294,120.34327164802518,131.1895972921763,143.86304641705317,156.4214127411912,168.36674275484708,55,MARKET_FALLBACK,1.0,,"{""targets"":4.043759771982799,""receptions"":2.8889714443054637,""receiving_yards"":29.995477233142907,""receiving_tds"":0.18274103211827233,""fumbles_lost"":0.028335046620957306,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.00019983173827562545,""receiving_2pt_conversions"":0.00965158263743281}",,,"{""target_share_prior4"":1.2953293541652162,""opportunity_change_score_prior1"":-1.1617152127052248,""prev__receiving_yards"":0.5184919139209064,""prev_fantasy_ppg"":0.362869872169999,""opportunity_xfp_realized_prior4"":0.36209031238860767,""prev__receptions"":0.3038269555965558,""receiving_competitor_count"":0.19844250748209064,""receiving_competition_index_prior4"":-0.059078899093893605}",20.0,22.0,False,,market fallback: preseason FIE gate/player profile unavailable; team change: prior-team role features fail closed
7002,00-0036040,Juwan Johnson,sleeper_id_to_canonical,TE,NO,NO,False,187.1,adp_ppr,140.9,165.01589751809595,9.706817501064467,140.22507077282245,152.05806914572884,164.7455839924805,177.9532071091682,190.03110484405155,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.314856720687021,""receptions"":3.8208174286303054,""receiving_yards"":42.22396678303688,""receiving_tds"":0.27211473205536874,""fumbles_lost"":0.028981020082457554,""rushing_yards"":0.0,""rushing_tds"":0.007132501124167059,""rushing_2pt_conversions"":0.00033385860811945033,""receiving_2pt_conversions"":0.022707159000967373}",,,"{""prev__receiving_yards"":1.3790129088191232,""target_share_prior4"":0.9810192068763307,""prev_fantasy_ppg"":0.931418015559681,""prev__receptions"":0.6022648395555219,""receiving_competitor_count"":0.5292819421440662,""opportunity_xfp_realized_prior4"":0.2974641153562364,""receiving_competition_index_prior4"":-0.24346709108699113,""opportunity_change_score_prior1"":0.22316785332337172}",11.0,23.0,True,12.0,prev__receiving_yards +1.38 PPG; target_share_prior4 +0.98 PPG; receiving_competition_index_prior4 -0.24 PPG
5001,00-0034383,Dalton Schultz,sleeper_id_to_canonical,TE,HOU,HOU,False,191.0,adp_ppr,150.9,172.6322314616272,10.1548371448016,147.9496716360359,159.49424485687825,172.4026196498956,185.23210104269847,197.34083138248303,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.7113213851518045,""receptions"":4.0946833651674135,""receiving_yards"":42.24056426124656,""receiving_tds"":0.3047309443051408,""fumbles_lost"":0.01715825673617705,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.00037583929341682924,""receiving_2pt_conversions"":0.02063826128210277}",,,"{""target_share_prior4"":1.246443852522869,""prev__receiving_yards"":1.0860695914069638,""prev_fantasy_ppg"":0.9090422388967605,""prev__receptions"":0.673321478593371,""red_zone_target_share_prior4"":0.3959044802975455,""opportunity_xfp_realized_prior4"":0.3791642150861134,""offense_snap_share_prior4"":0.2603708411111229,""receiving_competitor_count"":0.19844250748209064}",9.0,24.0,True,15.0,target_share_prior4 +1.25 PPG; prev__receiving_yards +1.09 PPG
