sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
7584,,Brennan,unmatched,WR,,,False,677.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,536.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7585,00-0036898,Davis Mills,sleeper_id_to_canonical,QB,HOU,HOU,False,,adp_ppr,12.04,12.04,0.708235294117647,-12.598471930656952,-2.6566436084559517,10.29965200201312,24.90765089281139,38.78497988848338,63,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_SCORING,False,,,0.875,pass_int,"{""prev_fantasy_ppg"":-0.5889621510969016,""opportunity_xfp_realized_prior4"":-0.46987882735740005,""prev__passing_tds"":-0.4195694975744293,""pfr_times_pressured_pct_prior4"":0.3743743739863456,""prev__passing_yards"":-0.30581180071740544,""snap_share_prior4"":0.2811784575331399,""prev__rushing_yards"":-0.18335320487346066,""qb_rush_share_prior4"":-0.1732363054117703}",45,,69.0,False,,,,12.04,0.0,0.0,69.0,,False,-12.598471930656952,-2.6566436084559517,10.29965200201312,24.90765089281139,38.78497988848338,No diagnostic deviation: exact league-scoring replay is incomplete.,Diagnostic model
7586,00-0036907,Dazz Newsome,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7587,00-0036626,Dyami Brown,sleeper_id_to_canonical,WR,WAS,JAX,True,,adp_ppr,4.9,4.9,0.2882352941176471,-13.860982578252454,-6.231454576910892,3.370127602231314,14.59061235551674,25.25163357450589,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-1.1000922766320675,""prev__receiving_yards"":-0.6547922187886336,""target_share_prior4"":-0.3233132879698261,""prev__receptions"":-0.2902037555868791,""opportunity_change_score_prior1"":0.2030723012247997,""offense_snap_share_prior4"":0.1132501645047711,""xfp_residual_prior4"":0.10524683116158372,""pfr_receiving_drop_pct_prior4"":0.10043076648952151}",40,,252.0,False,,,13.355964374631055,4.9,0.0,0.0,247.0,,False,-13.860982578252454,-6.231454576910892,3.370127602231314,14.59061235551674,25.25163357450589,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
7588,00-0036997,Javonte Williams,sleeper_id_to_canonical,RB,DAL,DAL,False,35.8,adp_ppr,207.3,207.3,12.194117647058825,176.90000294381204,190.60920598068995,206.87213483837613,223.20473257036417,238.0818138484859,66,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,211.2290729990844,12.425239588181434,1.0,,"{""prev_fantasy_ppg"":2.4181029342857503,""prev__rushing_yards"":1.3633558722678703,""carry_share_prior4"":0.8605515328312984,""opportunity_xfp_realized_prior4"":0.6604974914054719,""offense_snap_share_prior4"":-0.31387089690607983,""prev__rushing_tds"":0.28718846000085474,""inside_5_carry_share_prior4"":-0.25347855497448124,""prev__receptions"":0.2248340575247748}",74,17.0,18.0,False,,,27.24288485319462,183.9861881458897,-23.31381185411027,-11.24641189296202,19.0,-2.0,True,153.58619108970177,167.29539412657968,183.55832298426583,199.8909207162539,214.7680019943756,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
7589,00-0036929,Ian Book,unmatched,QB,,,False,676.9,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,165.0,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7591,00-0036945,Justin Fields,sleeper_id_to_canonical,QB,KC,NYJ,True,,adp_ppr,34.72,34.72,2.0423529411764707,8.368353524027647,19.298097436926987,32.878157667173625,48.5911302281327,63.63636755878349,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,0.875,pass_int,"{""prev__rushing_yards"":1.4814126768090694,""pfr_times_sacked_prior4"":1.0847159626731595,""pfr_times_pressured_pct_prior4"":-1.0415327303107116,""xfp_residual_prior4"":-0.8160740060280212,""qb_rush_share_prior4"":0.7506207823613293,""prev__rushing_tds"":0.6263780733974547,""prev__passing_tds"":-0.4936324697589756,""prev_fantasy_ppg"":0.48928663433415454}",40,,37.0,False,,,,34.72,0.0,0.0,37.0,,False,8.368353524027647,19.298097436926987,32.878157667173625,48.5911302281327,63.63636755878349,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
7593,00-0036984,Trey Sermon,sleeper_id_to_canonical,RB,ATL,PIT,True,649.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-2.5693822302294524,""prev__rushing_yards"":-1.056792824090607,""carry_share_prior4"":-0.9004071294187322,""opportunity_xfp_realized_prior4"":-0.8179438041093907,""prev__receptions"":-0.6253006339241413,""backfield_competitor_count"":-0.5027361459602626,""offense_snap_share_prior4"":0.45753327313137204,""prev__receiving_yards"":-0.4332126145315298}",40,251.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
7594,00-0036555,Chuba Hubbard,sleeper_id_to_canonical,RB,CAR,CAR,False,77.0,adp_ppr,147.9,147.9,8.700000000000001,118.56580310094589,131.76582930202431,146.90456559546075,163.17330856242876,178.04600684485845,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,127.59213186010234,7.505419521182491,1.0,,"{""prev_fantasy_ppg"":0.17825374837661612,""prev__receptions"":0.1519653696862963,""offense_snap_share_prior4"":-0.11053004873721158,""prev__rushing_tds"":-0.10802704490168619,""prev__receiving_yards"":0.10079922003025882,""backfield_competitor_count"":0.08639341447946017,""prev__receiving_tds"":0.05858766608053177,""target_share_prior4"":0.053247500634021804}",73,28.0,36.0,False,,,27.24288485319462,100.34924700690772,-47.55075299309229,-32.150610542996816,54.0,-26.0,True,71.0150501078536,84.21507630893203,99.35381260236846,115.62255556933648,130.49525385176614,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior reception volume, recent offensive snap share.",Diagnostic model
7595,00-0036630,Tylan Wallace,sleeper_id_to_canonical,WR,CLE,BAL,True,669.8,adp_ppr,4.2,4.2,0.2470588235294117,-14.412364297665048,-6.868138171476115,2.7439556650169266,13.598448149603946,24.641954658171635,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-2.2545256599140147,""prev__receiving_yards"":-1.4547413880753077,""prev__receptions"":-0.7690803989537148,""target_share_prior4"":-0.6381183891084472,""offense_snap_share_prior4"":0.15860972254805367,""opportunity_xfp_realized_prior4"":-0.14951503487000453,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""prev__receiving_tds"":-0.07476101805258957}",40,508.0,254.0,False,,,13.355964374631055,4.2,0.0,0.0,251.0,257.0,False,-14.412364297665048,-6.868138171476115,2.7439556650169266,13.598448149603946,24.641954658171635,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
7596,00-0036980,Elijah Moore,sleeper_id_to_canonical,WR,PHI,BUF,True,700.0,adp_ppr,,,,,,,,,12,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-1.5836570176722014,""prev__receiving_yards"":-1.050859847782219,""prev__receptions"":-0.5595718674807242,""target_share_prior4"":-0.25705264966663216,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_tds"":0.12309784236585522,""offense_snap_share_prior4"":0.11065818975944065,""opportunity_xfp_realized_prior4"":-0.07759694443442741}",40,635.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
7597,00-0036510,Kenny Yeboah,unmatched,TE,,,False,645.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,206.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7599,00-0036670,Jermar Jefferson,unmatched,RB,MIN,,False,653.9,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,264.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7600,00-0036894,Pat Freiermuth,sleeper_id_to_canonical,TE,PIT,PIT,False,239.9,adp_ppr,128.4,112.88220593425032,6.640129760838254,90.08193789382572,100.18247740751912,112.161202875924,124.92544400500763,136.5562151008898,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.534658682289705,""receptions"":2.5977122919437297,""receiving_yards"":28.066159217139177,""receiving_tds"":0.20487636023760827,""fumbles_lost"":0.02170091577536823,""rushing_yards"":0.08240235725079686,""rushing_tds"":0.002585271940886921,""rushing_2pt_conversions"":0.0005523133544159209,""receiving_2pt_conversions"":0.012544361613230038}",,,"{""prev__receiving_yards"":0.49442871284776113,""target_share_prior4"":0.45468595143434204,""prev_fantasy_ppg"":0.411147305454848,""opportunity_change_score_prior1"":-0.3038721937464022,""receiving_competitor_count"":0.19844250748209108,""opportunity_xfp_realized_prior4"":0.16948030936022024,""prev__receptions"":0.16834563049772577,""pfr_receiving_drop_pct_prior4"":0.09330964386435972}",validated_candidate,VALIDATED_POSITION_SHADOW,True,112.88220593425032,6.640129760838254,1.0,,"{""prev__receiving_yards"":0.49442871284776113,""target_share_prior4"":0.45468595143434204,""prev_fantasy_ppg"":0.411147305454848,""opportunity_change_score_prior1"":-0.3038721937464022,""receiving_competitor_count"":0.19844250748209108,""opportunity_xfp_realized_prior4"":0.16948030936022024,""prev__receptions"":0.16834563049772577,""pfr_receiving_drop_pct_prior4"":0.09330964386435972}",93,34.0,32.0,True,2.0,112.88220593425032,17.963388480087303,94.918817454163,-33.481182545837,-26.07568734099455,35.0,-1.0,True,72.1185494137384,82.21908892743181,94.19781439583667,106.96205552492032,118.5928266208025,"FIE diagnostic is lower; main model signals: prior receiving-yard production, recent target share, prior-season fantasy production.",Validated preseason model
7602,00-0036876,Kylen Granson,sleeper_id_to_canonical,TE,TEN,PHI,True,505.0,adp_ppr,4.0,4.0,0.2352941176470588,-11.247266084371711,-4.973099739494277,2.9104184634082984,11.66300980922609,20.36541606798129,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""target_share_prior4"":-1.2948782094996159,""prev__receiving_yards"":-0.79800930421111,""prev_fantasy_ppg"":-0.7398151823171473,""receiving_competitor_count"":0.5292819421440674,""offense_snap_share_prior4"":-0.38867850821114625,""prev__receptions"":-0.35107840086895814,""opportunity_xfp_realized_prior4"":-0.31886879124841444,""opportunity_change_score_prior1"":0.27599924402690057}",40,116.0,149.0,False,,,17.963388480087303,4.0,0.0,0.0,145.0,-29.0,False,-11.247266084371711,-4.973099739494277,2.9104184634082984,11.66300980922609,20.36541606798129,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
7603,00-0036572,Shi Smith,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7605,00-0036928,Kyle Trask,unmatched,QB,CAR,,False,673.2,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,163.0,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7606,00-0036913,Kadarius Toney,unmatched,WR,,,False,685.1,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,567.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7607,00-0036924,Michael Carter,sleeper_id_to_canonical,RB,TEN,ARI,True,686.5,adp_ppr,8.100000000000001,8.100000000000001,0.4764705882352942,-10.476017723441714,-3.0475593387606104,6.844415956996116,17.55596356077004,28.322838316389564,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""opportunity_change_score_prior1"":-0.6856659823721178,""carry_share_prior4"":0.5712490783505731,""opportunity_xfp_realized_prior4"":0.37515225616549613,""prev__receptions"":0.3612292937352602,""prev__receiving_yards"":0.30453053738980984,""offense_snap_share_prior4"":-0.27191167426805934,""prev__rushing_yards"":-0.23090719966237616,""xfp_residual_prior4"":-0.15324902235201374}",40,320.0,109.0,False,,,27.24288485319462,8.100000000000001,0.0,0.0,134.0,186.0,False,-10.476017723441714,-3.0475593387606104,6.844415956996116,17.55596356077004,28.322838316389564,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
7608,00-0036906,Khalil Herbert,sleeper_id_to_canonical,RB,SF,NYJ,True,,adp_ppr,,,,,,,,,11,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-2.1355449704495473,""carry_share_prior4"":-0.7965448582407709,""prev__rushing_yards"":-0.7214783002987247,""opportunity_xfp_realized_prior4"":-0.6846716341985464,""backfield_competitor_count"":0.6755229749191829,""prev__receptions"":-0.5475740335630975,""prev__receiving_yards"":-0.40447655168515556,""offense_snap_share_prior4"":0.38007009287656524}",40,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
7609,00-0036654,Demetric Felton,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7610,00-0037012,Trey Lance,sleeper_id_to_canonical,QB,LAC,LAC,False,,adp_ppr,14.62,14.62,0.8600000000000001,-9.581300638592973,0.2003735123291932,12.641347891713629,26.922129982366272,41.557908534029565,63,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_SCORING,False,,,0.875,pass_int,"{""prev_fantasy_ppg"":-2.5622742665394176,""opportunity_xfp_realized_prior4"":1.8946495828450882,""prev__passing_tds"":-1.5305140803426234,""prev__passing_yards"":-1.1733535022229846,""snap_share_prior4"":-0.9034454558970832,""pfr_times_sacked_prior4"":-0.7873069216292704,""pfr_times_pressured_pct_prior4"":0.7844183935522776,""xfp_residual_prior4"":-0.39758757592627364}",45,,47.0,False,,,,14.62,0.0,0.0,47.0,,False,-9.581300638592973,0.2003735123291932,12.641347891713629,26.922129982366272,41.557908534029565,No diagnostic deviation: exact league-scoring replay is incomplete.,Diagnostic model
7611,00-0036875,Rhamondre Stevenson,sleeper_id_to_canonical,RB,NE,NE,False,81.6,adp_ppr,169.0,169.0,9.941176470588236,139.2084544424627,153.07350934462167,168.40860177563795,184.57782333890904,199.39716166427783,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,179.10382764127436,10.535519273016138,1.0,,"{""prev_fantasy_ppg"":1.6281341143943102,""opportunity_xfp_realized_prior4"":0.49784170396605026,""prev__receiving_yards"":0.4519607499326778,""offense_snap_share_prior4"":-0.359057752054717,""prev__rushing_yards"":0.33190674903099326,""xfp_residual_prior4"":0.26577234324112015,""prev__receptions"":0.26300337020207304,""target_share_prior4"":0.2556390088241534}",73,30.0,28.0,False,,,27.24288485319462,151.86094278807974,-17.13905721192026,-10.14145397155045,33.0,-3.0,True,122.06939723054244,135.9344521327014,151.2695445637177,167.43876612698878,182.2581044523576,"FIE diagnostic is lower; main model signals: prior-season fantasy production, recent opportunity-based expected production, prior receiving-yard production.",Diagnostic model
7612,00-0036620,Dee Eskridge,sleeper_id_to_canonical,WR,,MIA,False,,adp_ppr,4.9,26.41109200025157,1.553593647073622,5.385898826677053,14.25661573156555,25.319588860179888,36.83565653863647,48.63676539255231,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.9244180193822612,""receptions"":0.5797229157966413,""receiving_yards"":7.049544285208121,""receiving_tds"":0.035194065907368455,""fumbles_lost"":0.0034363248627108395,""rushing_yards"":0.4036679085473686,""rushing_tds"":0.0035341840781766575,""rushing_2pt_conversions"":0.00011892338266895409,""receiving_2pt_conversions"":0.0014074074741224193}",,,"{""prev_fantasy_ppg"":-2.3955501925308442,""prev__receiving_yards"":-1.3800208612738052,""prev__receptions"":-0.7690803989537148,""target_share_prior4"":-0.7252269582565729,""offense_snap_share_prior4"":0.23248100278997103,""opportunity_xfp_realized_prior4"":-0.1597890477893727,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854}",validated_candidate,VALIDATED_POSITION_SHADOW,True,26.41109200025157,1.553593647073622,1.0,,"{""prev_fantasy_ppg"":-2.3955501925308442,""prev__receiving_yards"":-1.3800208612738052,""prev__receptions"":-0.7690803989537148,""target_share_prior4"":-0.7252269582565729,""offense_snap_share_prior4"":0.23248100278997103,""opportunity_xfp_realized_prior4"":-0.1597890477893727,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854}",92,,208.0,True,,26.41109200025157,13.355964374631055,13.055127625620518,8.155127625620517,166.43117603307178,233.0,,True,-7.970065547954004,0.9006513569344925,11.96362448554883,23.479692164005414,35.28080101792125,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
7613,,Jonathan,unmatched,WR,,,False,242.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,102.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7614,,Darius,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
7616,,Kai,unmatched,WR,,,False,699.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,631.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7618,,Micah,unmatched,WR,CAR,,False,625.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,360.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7619,00-0036471,Mathew Sexton,unmatched,WR,,,False,662.9,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,478.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7622,00-0036474,Sammis Reyes,unmatched,TE,,,False,637.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,188.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7623,,Darece,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7624,,Carson,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7670,00-0036988,Josh Palmer,sleeper_id_to_canonical,WR,BUF,BUF,False,,adp_ppr,32.6,74.82419863378357,4.401423449046092,49.62691225331422,60.6474371489944,74.04863292393033,87.84529602528352,100.8740092988095,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.5818810201419953,""receptions"":1.6052039946099597,""receiving_yards"":21.122934537055144,""receiving_tds"":0.10672564635892744,""fumbles_lost"":0.010583996567672244,""rushing_yards"":0.34464858979991664,""rushing_tds"":0.0029175758286204374,""rushing_2pt_conversions"":0.0001607114075955605,""receiving_2pt_conversions"":0.006224189472746084}",,,"{""prev_fantasy_ppg"":-1.157759285124608,""prev__receiving_yards"":-0.4317294696606189,""target_share_prior4"":-0.3173029351156172,""prev__receptions"":-0.28521545721847447,""prev__receiving_tds"":-0.13242522101038565,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""opportunity_xfp_realized_prior4"":-0.07759694443442741,""opportunity_change_score_prior1"":-0.059724484140288525}",validated_candidate,VALIDATED_POSITION_SHADOW,True,74.82419863378357,4.401423449046092,1.0,,"{""prev_fantasy_ppg"":-1.157759285124608,""prev__receiving_yards"":-0.4317294696606189,""target_share_prior4"":-0.3173029351156172,""prev__receptions"":-0.28521545721847447,""prev__receiving_tds"":-0.13242522101038565,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""opportunity_xfp_realized_prior4"":-0.07759694443442741,""opportunity_change_score_prior1"":-0.059724484140288525}",93,,114.0,True,,74.82419863378357,13.355964374631055,61.46823425915251,28.86823425915251,88.55286582562118,126.0,,True,36.27094787868316,47.29147277436334,60.69266854929927,74.48933165065246,87.51804492417844,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share.",Validated preseason model
7694,00-0037005,Tommy Tremble,sleeper_id_to_canonical,TE,CAR,CAR,False,,adp_ppr,31.8,71.15508776448101,4.185593397910647,49.99911922821841,59.69160204159455,70.47743779528565,81.83828248132627,93.10058023449346,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.388256034499811,""receptions"":1.6960271429208449,""receiving_yards"":16.903175836707135,""receiving_tds"":0.12640087407217876,""fumbles_lost"":0.009352261923647708,""rushing_yards"":0.24602946605015658,""rushing_tds"":0.003399766685167054,""rushing_2pt_conversions"":0.0002518681224581812,""receiving_2pt_conversions"":0.0070213338861888535}",,,"{""prev__receiving_yards"":-0.2081121358746068,""prev_fantasy_ppg"":-0.16174038249976566,""receiving_competitor_count"":-0.1323969271798852,""target_share_prior4"":-0.10469632211826847,""opportunity_xfp_realized_prior4"":-0.08444870931569608,""receiving_competition_index_prior4"":0.06414605405292967,""prev__receptions"":-0.05714077071571841,""offense_snap_share_prior4"":0.05470499791023973}",validated_candidate,VALIDATED_POSITION_SHADOW,True,71.15508776448101,4.185593397910647,1.0,,"{""prev__receiving_yards"":-0.2081121358746068,""prev_fantasy_ppg"":-0.16174038249976566,""receiving_competitor_count"":-0.1323969271798852,""target_share_prior4"":-0.10469632211826847,""opportunity_xfp_realized_prior4"":-0.08444870931569608,""receiving_competition_index_prior4"":0.06414605405292967,""prev__receptions"":-0.05714077071571841,""offense_snap_share_prior4"":0.05470499791023973}",93,,47.0,True,,71.15508776448101,17.963388480087303,53.19169928439371,21.391699284393702,67.26949460501164,57.0,,True,32.03573074813111,41.728213561507246,52.51404931519835,63.87489400123897,75.13719175440616,"FIE diagnostic is higher; main model signals: prior receiving-yard production, prior-season fantasy production, number of receiving competitors.",Validated preseason model
7703,00-0036918,Jacob Harris,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
7713,00-0036877,Jaelon Darden,unmatched,WR,,,False,577.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,302.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
